Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	Arachidonic acid metabolism Homo sapiens hsa00590	17/62	0.8506710734529015	0.978412911581966	0	0	0.7737484924153629	0.1251381446761378	CYP2J2;CBR1;GPX2;GPX1;PTGES2;PTGES3;GPX5;GPX8;PLA2G4A;PTGS2;CYP4F8;PLB1;PTGS1;TBXAS1;GGT1;PTGES;CBR3
KEGG_2016	Calcium signaling pathway Homo sapiens hsa04020	53/180	0.8510852039103403	0.978412911581966	0	0	0.8542126892093908	0.1377358451058561	CHRM2;RYR1;OXTR;CALML5;HTR2B;ATP2A3;ATP2A2;ATP2A1;MYLK;PPP3CA;PPP3CC;BDKRB2;PLCE1;CD38;NOS1;PRKACA;PRKACB;PDGFRB;F2R;TNNC2;ADCY9;STIM1;VDAC3;ORAI1;VDAC2;VDAC1;SLC25A5;SLC25A4;SLC25A6;CAMK2B;CAMK2D;ADCY2;ADCY1;EGFR;GNA15;ERBB3;TBXA2R;ERBB4;ERBB2;PTK2B;NOS3;ATP2B4;ATP2B3;ATP2B2;ATP2B1;GRIN2D;GNAL;GNAQ;P2RX1;GNAS;CALM3;CALM1;CALM2
KEGG_2016	Phenylalanine, tyrosine and tryptophan biosynthesis Homo sapiens hsa00400	1/5	0.8628908782161191	0.9880946527023796	0	0	0.5123532103095928	0.075555211667562	PAH
KEGG_2016	MicroRNAs in cancer Homo sapiens hsa05206	88/297	0.8915966401920824	0.9999951092777196	0	0	0.8611730252989506	0.0988122379793282	TRIM71;CDKN1A;CDKN1B;BMPR2;IRS1;ITGB3;BRCA1;GLS;CRKL;IKBKB;CCND1;PLAU;MYC;PIM1;CYP1B1;EP300;HRAS;TP63;PDGFRB;MAP2K1;ABCC1;MAP2K2;TPM1;DICER1;SIRT1;RHOA;SERPINB5;CDC25B;CCNE2;PIK3CA;CCNE1;DDIT4;FSCN1;EZR;RAF1;TP53;MET;CRK;CD44;NOTCH2;HDAC4;NOTCH3;DNMT1;NOTCH1;ROCK1;SHC1;HDAC1;PIK3R2;PTGS2;THBS1;EGFR;NRAS;SOCS1;BCL2L11;MAPK7;ERBB3;ERBB2;ABL1;E2F1;IGF2BP1;HMOX1;E2F2;MAPK1;E2F3;BAK1;PAK4;MCL1;CREBBP;ST14;TGFB2;UBE2I;CDKN2A;RDX;STAT3;HMGA2;MTOR;MARCKS;HNRNPK;CDK6;CYP24A1;APC;CCNG1;MDM2;GRB2;ATM;MDM4;VIM;EZH2
KEGG_2016	Primary immunodeficiency Homo sapiens hsa05340	9/37	0.9013447163259422	0.9999951092777196	0	0	0.6583665990445652	0.0683828937186113	CD40;CD4;LCK;IGLL1;TAP2;TAP1;ORAI1;IKBKG;UNG
KEGG_2016	Aminoacyl-tRNA biosynthesis Homo sapiens hsa00970	17/66	0.91392693562745	0.9999951092777196	0	0	0.7103731876483967	0.0639368900254674	RARS2;AARS2;GATC;DARS2;GATB;YARS2;HARS2;FARS2;SEPSECS;SARS2;NARS2;TARS2;IARS2;VARS2;FARSA;EARS2;FARSB
KEGG_2016	Glycosaminoglycan biosynthesis - keratan sulfate Homo sapiens hsa00533	3/15	0.914160478392261	0.9999951092777196	0	0	0.5122044241037376	0.0459699090416193	B4GALT3;FUT8;B4GALT1
KEGG_2016	Ether lipid metabolism Homo sapiens hsa00565	11/45	0.9149652270390598	0.9999951092777196	0	0	0.6625755846862955	0.0588825738548401	UGT8;GAL3ST1;LPCAT4;AGPS;LPCAT1;PLA2G4A;CHPT1;CEPT1;PLD1;PLB1;PLD3
KEGG_2016	Taurine and hypotaurine metabolism Homo sapiens hsa00430	2/11	0.9195772604759528	0.9999951092777196	0	0	0.455325062707613	0.038175006032937	GGT7;GGT1
KEGG_2016	Phototransduction Homo sapiens hsa04744	6/27	0.919868329860194	0.9999951092777196	0	0	0.5852520495377638	0.04888302462765	CALML5;GNAT2;GNB1;CALM3;CALM1;CALM2
KEGG_2016	Hedgehog signaling pathway Homo sapiens hsa04340	12/50	0.9334903040597105	0.9999951092777196	0	0	0.646630324665927	0.0445041398564602	GSK3B;CSNK1G3;FBXW11;STK36;CSNK1A1;WNT5A;WNT8A;LRP2;GLI1;BTRC;PRKACA;PRKACB
KEGG_2016	Intestinal immune network for IgA production Homo sapiens hsa04672	11/48	0.9504689651124176	0.9999951092777196	0	0	0.6087170108859432	0.0309226833595807	CCL25;CD40;HLA-DMB;TGFB1;ITGA4;HLA-DPB1;CXCR4;LTBR;MAP3K14;CCL28;HLA-DQB1
KEGG_2016	Primary bile acid biosynthesis Homo sapiens hsa00120	3/17	0.9515213695831034	0.9999951092777196	0	0	0.4389669826740765	0.0218136449429846	ACOT8;SCP2;HSD17B4
KEGG_2016	Pantothenate and CoA biosynthesis Homo sapiens hsa00770	3/18	0.9638808133364982	0.9999951092777196	0	0	0.409672006102212	0.015070862031534	PANK4;ENPP1;AASDHPPT
KEGG_2016	Metabolism of xenobiotics by cytochrome P450 Homo sapiens hsa00980	17/73	0.9713983815894992	0.9999951092777196	0	0	0.6212516653198507	0.0180278629758393	CBR1;GSTM2;UGT1A1;GSTO1;GSTP1;MGST3;MGST1;MGST2;AKR7A2;AKR7A3;GSTA4;ALDH3B1;CYP2S1;CYP1B1;UGT2B4;UGT1A4;CBR3
KEGG_2016	Morphine addiction Homo sapiens hsa05032	22/91	0.9716391210247244	0.9999951092777196	0	0	0.6523646071700991	0.0187690634654625	GABRA2;PDE4D;PDE3B;GNAI3;ADCY2;ARRB2;ADCY1;ADCY6;GNAI1;GNAI2;GNAO1;ADCY9;GNG2;GNG5;GNB2;GNB1;PDE3A;GNAS;GNB3;PDE8B;PRKACA;PRKACB
KEGG_2016	Glycosphingolipid biosynthesis - ganglio series Homo sapiens hsa00604	2/15	0.978578104772002	0.9999951092777196	0	0	0.3151311775472849	0.0068240630461334	GLB1;SLC33A1
KEGG_2016	Retrograde endocannabinoid signaling Homo sapiens hsa04723	24/101	0.981758573474925	0.9999951092777196	0	0	0.6375442739079102	0.0117370961804839	GABRA2;GNAI3;ADCY2;ADCY1;PTGS2;ADCY6;GNAI1;GNAI2;GNAO1;RIMS1;MAPK9;ADCY9;GNG2;GNG5;GNB2;GNAQ;GNB1;GNB3;MAPK1;PRKACA;DAGLB;PRKACB;MGLL;MAPK3
KEGG_2016	alpha-Linolenic acid metabolism Homo sapiens hsa00592	4/25	0.9829880624983328	0.9999951092777196	0	0	0.390048970457881	0.0066925783643746	FADS2;ACOX1;PLA2G4A;PLB1
KEGG_2016	Cell adhesion molecules (CAMs) Homo sapiens hsa04514	35/142	0.9864167766537464	0.9999951092777196	0	0	0.6686978212249681	0.0091453249280542	ITGB1;CD40;CNTNAP1;SDC4;SDC2;NRXN1;ITGB2;ICAM2;ICAM3;PTPRM;ITGAL;PVR;CLDN1;GLG1;PTPRF;ICAM1;HLA-DMB;CDH2;NEO1;CD99;MPZL1;ITGA4;HLA-B;HLA-C;HLA-A;HLA-G;HLA-E;VCAN;CD4;NFASC;CLDN7;PECAM1;HLA-DPB1;ITGA6;HLA-DQB1
KEGG_2016	Maturity onset diabetes of the young Homo sapiens hsa04950	4/26	0.9872286613615604	0.9999951092777196	0	0	0.3722917302410741	0.004785286477823	NR5A2;HNF4A;PAX6;INS
KEGG_2016	Asthma Homo sapiens hsa05310	5/31	0.9891719758373776	0.9999951092777196	0	0	0.3937128032962002	0.0042863803707616	CD40;HLA-DMB;HLA-DPB1;TNF;HLA-DQB1
KEGG_2016	Phenylalanine metabolism Homo sapiens hsa00360	2/17	0.989193665719064	0.9999951092777196	0	0	0.2730730119991865	0.0029669783606993	PAH;ALDH3B1
KEGG_2016	Serotonergic synapse Homo sapiens hsa04726	26/112	0.9899684495882412	0.9999951092777196	0	0	0.6181660234409491	0.0062324768592688	APP;ARAF;HTR2B;GNAI3;PTGS2;GNAI1;GNAI2;PTGS1;NRAS;GNG2;GNG5;MAPK1;PRKACA;PRKACB;HRAS;MAPK3;CYP2J2;MAP2K1;PLA2G4A;GNAO1;GNB2;GNAQ;GNB1;GNAS;GNB3;RAF1
KEGG_2016	Steroid hormone biosynthesis Homo sapiens hsa00140	11/58	0.9936515734335476	0.9999951092777196	0	0	0.478845272643959	0.0030496044198018	UGT1A1;HSD17B1;CYP11B1;HSD17B2;HSD17B3;CYP1B1;UGT2B4;UGT1A4;HSD17B12;COMT;HSD17B8
KEGG_2016	Alcoholism Homo sapiens hsa05034	43/179	0.9960073073651208	0.9999951092777196	0	0	0.6457473703218817	0.0025834316325732	HDAC4;ATF2;HDAC5;HDAC2;HDAC3;CALML5;ATF6B;SHC1;HDAC1;ARAF;GNAI3;HDAC6;GNAI1;HDAC7;GNAI2;PPP1CB;PPP1CC;NRAS;GNG2;GNG5;CREB3L1;MAPK1;PRKACA;HRAS;MAPK3;MAP2K1;GRIN2D;PPP1CA;GNAO1;CREB3;CREB1;GNB2;HAT1;GNB1;GNAS;CRH;GNB3;CALM3;GRB2;RAF1;CALM1;CALM2;ATF4
KEGG_2016	Glycosphingolipid biosynthesis - globo series Homo sapiens hsa00603	1/14	0.9961687597399124	0.9999951092777196	0	0	0.1575415586396217	0.0006047387529626542	GLA
KEGG_2016	Chemical carcinogenesis Homo sapiens hsa05204	16/82	0.9974377835847006	0.9999951092777196	0	0	0.4956690104962804	0.001271641081657	CBR1;GSTM2;UGT1A1;GSTO1;GSTP1;MGST3;MGST1;ARNT;MGST2;PTGS2;GSTA4;ALDH3B1;CYP1B1;UGT2B4;UGT1A4;SULT1A3
KEGG_2016	Hematopoietic cell lineage Homo sapiens hsa04640	17/88	0.998333121411804	0.9999951092777196	0	0	0.4894522308903105	0.0008165381678293653	CSF1R;CSF3;TFRC;ITGA4;ITGA3;IL11RA;ITGB3;DNTT;GP1BA;TNF;CD4;ANPEP;CD38;ITGA6;CD14;CD33;CD44
KEGG_2016	Retinol metabolism Homo sapiens hsa00830	11/65	0.9987461953646944	0.9999951092777196	0	0	0.4165549389316	0.0005226062048384432	SDR16C5;CYP26C1;UGT1A1;DGAT1;RETSAT;RDH12;RDH11;ALDH1A2;CYP2S1;UGT2B4;UGT1A4
KEGG_2016	Linoleic acid metabolism Homo sapiens hsa00591	3/29	0.9988975286120346	0.9999951092777196	0	0	0.2361556064073226	0.00026049842159953785	CYP2J2;PLA2G4A;PLB1
KEGG_2016	Drug metabolism - cytochrome P450 Homo sapiens hsa00982	11/69	0.999528563715394	0.9999951092777196	0	0	0.3877111390844978	0.0001828241972773498	GSTM2;UGT1A1;GSTA4;GSTO1;GSTP1;MGST3;ALDH3B1;MGST1;UGT2B4;MGST2;UGT1A4
KEGG_2016	Glycosphingolipid biosynthesis - lacto and neolacto series Homo sapiens hsa00601	2/26	0.9995538624300744	0.9999951092777196	0	0	0.1705562334756965	7.610852223677384e-05	B4GALT3;B4GALT1
KEGG_2016	Cytokine-cytokine receptor interaction Homo sapiens hsa04060	62/265	0.9997011882854344	0.9999951092777196	0	0	0.6224504962508189	0.00018602329437102647	IFNA4;CD40;CSF3;IFNA6;BMPR2;FLT4;IFNA2;CXCL13;TNF;CXCL5;IL13RA1;ACVR1;PDGFRB;IFNA14;TNFRSF12A;IFNGR1;IL11RA;IFNA17;IL18;LIFR;OSMR;TNFRSF1B;TGFBR1;IL17RA;TNFRSF1A;TGFBR2;IL6ST;MET;TNFRSF21;IFNA10;CSF1R;CXCR4;CSF2RB;ACVR1B;EGFR;IL12RB2;CCL25;TGFB2;TGFB1;CCL21;TNFSF15;IL10RB;CD70;VEGFB;TNFRSF10B;TNFRSF10A;GDF5;ACVR2A;TNFRSF10D;INHBE;TNFSF4;TNFSF9;CD27;FAS;ACKR3;LTBR;BMPR1B;CCL28;IL18R1;CCL26;PF4;BMPR1A
KEGG_2016	Tyrosine metabolism Homo sapiens hsa00350	3/35	0.9998526778509768	0.9999951092777196	0	0	0.1917906178489702	2.825708748252216e-05	FAHD1;ALDH3B1;COMT
KEGG_2016	Systemic lupus erythematosus Homo sapiens hsa05322	25/135	0.9999271148024472	0.9999951092777196	0	0	0.4637991734272156	3.380532634901799e-05	C1QB;C1QA;CD40;TNF;C2;C4B;C3;C4A;C5;HLA-DMB;C7;SNRPD1;CTSG;SNRPD3;TRIM21;ELANE;SSB;ACTN3;ACTN2;ACTN1;ACTN4;HLA-DPB1;SNRPB;HLA-DQB1;C1QC
KEGG_2016	Olfactory transduction Homo sapiens hsa04740	15/415	0.9999933522726216	0.9999951092777196	0	0	0.0747478220999541	4.969047950998725e-07	CAMK2B;OR1D5;CAMK2D;CALML5;OR10P1;ARRB2;GNAL;OR2AE1;GNB1;CALM3;PRKACA;CALM1;OR2B6;PRKACB;CALM2
KEGG_2016	Neuroactive ligand-receptor interaction Homo sapiens hsa04080	28/277	0.9999940284785294	0.9999951092777196	0	0	0.2271899235533251	1.3566735571179449e-06	CHRM2;PRSS1;OXTR;THRA;LPAR1;HTR2B;LPAR2;PLG;NR3C1;RXFP2;GRM2;TBXA2R;BDKRB2;CTSG;S1PR3;PRSS3;S1PR5;PRSS2;GABRA2;GHSR;F2R;GPR50;F2;GRIN2D;GLRB;PARD3;P2RX1;F2RL1
KEGG_2016	Nicotine addiction Homo sapiens hsa05033	2/40	0.9999942509455896	0.9999951092777196	0	0	0.1076073343823255	6.186421986417242e-07	GABRA2;GRIN2D
KEGG_2016	Taste transduction Homo sapiens hsa04742	9/83	0.9999951092777196	0.9999951092777196	0	0	0.2482574191232001	1.214161060040609e-06	GABRA2;GNAT3;SCN9A;GNB3;PKD2L1;PRKACA;TAS2R39;PRKACB;ADCY6
